"Index","Lokacija","Tijelo samouprave","Godina","Vrsta","Klasifikacija","Razred","Razred opis","Skupina","Skupina opis","Podskupina","Podskupina opis","Iznos"
"12013801787","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","425","Višegodišnji nasadi i osnovno stado","4252","Osnovno stado","0"
"12013801788","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","426","Nematerijalna proizvedena imovina","4261","Istraživanje rudnih bogatstava","0"
"12013801789","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","426","Nematerijalna proizvedena imovina","4262","Ulaganja u računalne programe","1200406"
"12013801790","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","426","Nematerijalna proizvedena imovina","4263","Umjetnička, literarna i znanstvena djela","0"
"12013801791","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","426","Nematerijalna proizvedena imovina","4264","Ostala nematerijalna proizvedena imovina","2957834"
"12013801792","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","42","Rashodi za nabavu proizvedene dugotrajne imovine","428","Predujmovi za nabavu proizvedene dugotrajne imovine","4281","Predujmovi za nabavu proizvedene dugotrajne imovine","407370"
"12013801793","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","43","Rashodi za nabavu plemenitih metala i ostalih pohranjenih vrijednosti","431","Plemeniti metali i ostale pohranjene vrijednosti","4311","Plemeniti metali i drago kamenje","0"
"12013801794","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","43","Rashodi za nabavu plemenitih metala i ostalih pohranjenih vrijednosti","431","Plemeniti metali i ostale pohranjene vrijednosti","4312","Pohranjene knjige, umjetnička djela i slične vrijednosti","0"
12013801795,"Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","43","Rashodi za nabavu plemenitih metala i ostalih pohranjenih vrijednosti","438","Predujmovi za nabavu plemenitih metala, umjetničkih i znanstvenih djela i ostalih",,,
vrijednosti;4381;Predujmovi za nabavu plemenitih metala,"umjetničkih i znanstvenih djela i ostalih vrijednosti;0","","","","","","","","","","",""
"12013801796","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","44","Rashodi za nabavu proizvedene kratkotrajne imovine","441","Rashodi za nabavu zaliha","4411","Strateške zalihe","0"
"12013801797","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","45","Rashodi za dodatna ulaganja na nefinancijskoj imovini","451","Dodatna ulaganja na građevinskim objektima","4511","Dodatna ulaganja na građevinskim objektima","71219907"
"12013801798","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","45","Rashodi za dodatna ulaganja na nefinancijskoj imovini","452","Dodatna ulaganja na postrojenjima i opremi","4521","Dodatna ulaganja na postrojenjima i opremi","0"
"12013801799","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","45","Rashodi za dodatna ulaganja na nefinancijskoj imovini","453","Dodatna ulaganja na prijevoznim sredstvima","4531","Dodatna ulaganja na prijevoznim sredstvima","0"
"12013801800","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","45","Rashodi za dodatna ulaganja na nefinancijskoj imovini","454","Dodatna ulaganja za ostalu nefinancijsku imovinu","4541","Dodatna ulaganja za ostalu nefinancijsku imovinu","0"
"12013801801","Grad Zagreb","županija","2013","rashodi za nabavu nefinancijske imovine","funkcijska","45","Rashodi za dodatna ulaganja na nefinancijskoj imovini","458","Predujmovi za dodatna ulaganja na nefinancijskoj imovini","4581","Predujmovi za dodatna ulaganja na nefinancijskoj imovini","0"
"12013801802","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","811","Primici (povrati) glavnice zajmova danih međunarodnim organizacijama, institucijama i tijelima EU te inozemnim vladama","8113","Povrat zajmova danih međunarodnim organizacijama","0"
"12013801803","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","811","Primici (povrati) glavnice zajmova danih međunarodnim organizacijama, institucijama i tijelima EU te inozemnim vladama","8114","Povrat zajmova danih institucijama i tijelima EU","0"
"12013801804","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","811","Primici (povrati) glavnice zajmova danih međunarodnim organizacijama, institucijama i tijelima EU te inozemnim vladama","8115","Povrat zajmova danih inozemnim vladama u EU","0"
"12013801805","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","811","Primici (povrati) glavnice zajmova danih međunarodnim organizacijama, institucijama i tijelima EU te inozemnim vladama","8116","Povrat zajmova danih inozemnim vladama izvan EU","0"
"12013801806","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","812","Primici (povrati) glavnice zajmova danih neprofitnim organizacijama, građanima i kućanstvima","8121","Povrat zajmova danih neprofitnim organizacijama, građanima i kućanstvima u tuzemstvu","2305903"
"12013801807","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","812","Primici (povrati) glavnice zajmova danih neprofitnim organizacijama, građanima i kućanstvima","8122","Povrat zajmova danih neprofitnim organizacijama, građanima i kućanstvima u inozemstvu","0"
"12013801808","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","813","Primici (povrati) glavnice zajmova danih kreditnim i ostalim financijskim institucijama u javnom sektoru","8132","Povrat zajmova danih kreditnim institucijama u javnom sektoru","0"
"12013801809","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","813","Primici (povrati) glavnice zajmova danih kreditnim i ostalim financijskim institucijama u javnom sektoru","8133","Povrat zajmova danih osiguravajućim društvima u javnom sektoru","0"
"12013801810","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","813","Primici (povrati) glavnice zajmova danih kreditnim i ostalim financijskim institucijama u javnom sektoru","8134","Povrat zajmova danih ostalim financijskim institucijama u javnom sektoru","0"
"12013801811","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","814","Primici (povrati) glavnice zajmova danih trgovačkim društvima u javnom sektoru","8141","Povrat zajmova danih trgovačkim društvima u javnom sektoru","0"
"12013801812","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","815","Primici (povrati) glavnice zajmova danih kreditnim i ostalim financijskim institucijama izvan javnog sektora","8153","Povrat zajmova danih tuzemnim kreditnim institucijama izvan javnog sektora","0"
"12013801813","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","815","Primici (povrati) glavnice zajmova danih kreditnim i ostalim financijskim institucijama izvan javnog sektora","8154","Povrat zajmova danih tuzemnim osiguravajućim društvima izvan javnog sektora","0"
"12013801814","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","815","Primici (povrati) glavnice zajmova danih kreditnim i ostalim financijskim institucijama izvan javnog sektora","8155","Povrat zajmova danih ostalim tuzemnim financijskim institucijama izvan javnog sektora","0"
"12013801815","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","8156","Povrat zajmova danih inozemnim kreditnim institucijama","8156","Povrat zajmova danih inozemnim kreditnim institucijama","0"
"12013801816","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","8157","Povrat zajmova danih inozemnim osiguravajućim društvima","8157","Povrat zajmova danih inozemnim osiguravajućim društvima","0"
"12013801817","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","8158","Povrat zajmova danih ostalim inozemnim financijskim institucijama","8158","Povrat zajmova danih ostalim inozemnim financijskim institucijama","0"
"12013801818","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","816","Primici (povrati) glavnice zajmova danih trgovačkim društvima i obrtnicima izvan javnog sektora","8163","Povrat zajmova danih tuzemnim trgovačkim društvima izvan javnog sektora","0"
"12013801819","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","816","Primici (povrati) glavnice zajmova danih trgovačkim društvima i obrtnicima izvan javnog sektora","8164","Povrat zajmova danih tuzemnim obrtnicima","0"
"12013801820","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","816","Primici (povrati) glavnice zajmova danih trgovačkim društvima i obrtnicima izvan javnog sektora","8165","Povrat zajmova danih inozemnim trgovačkim društvima","0"
"12013801821","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","816","Primici (povrati) glavnice zajmova danih trgovačkim društvima i obrtnicima izvan javnog sektora","8166","Povrat zajmova danih inozemnim obrtnicima","0"
"12013801822","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","817","Povrat zajmova danih drugim razinama vlasti","8171","Povrat zajmova danih državnom proračunu","0"
"12013801823","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","817","Povrat zajmova danih drugim razinama vlasti","8172","Povrat zajmova danih županijskim proračunima","0"
"12013801824","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","81","Primljene otplate (povrati) glavnice danih zajmova","817","Povrat zajmova danih drugim razinama vlasti","8173","Povrat zajmova danih gradskim proračunima","0"
"12013801825","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","8174","Povrat zajmova danih općinskim proračunima","8174","Povrat zajmova danih općinskim proračunima","8174","Povrat zajmova danih općinskim proračunima","0"
"12013801826","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","8175","Povrat zajmova danih HZMO-u, HZZ-u i HZZO-u","8175","Povrat zajmova danih HZMO-u, HZZ-u i HZZO-u","8175","Povrat zajmova danih HZMO-u, HZZ-u i HZZO-u","0"
"12013801827","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","8176","Povrat zajmova danih ostalim izvanproračunskim korisnicima državnog proračuna","8176","Povrat zajmova danih ostalim izvanproračunskim korisnicima državnog proračuna","8176","Povrat zajmova danih ostalim izvanproračunskim korisnicima državnog proračuna","0"
"12013801828","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","8177","Povrat zajmova danih izvanproračunskim korisnicima županijskih, gradskih i općinskih proračuna","8177","Povrat zajmova danih izvanproračunskim korisnicima županijskih, gradskih i općinskih proračuna","8177","Povrat zajmova danih izvanproračunskim korisnicima županijskih, gradskih i općinskih proračuna","0"
"12013801829","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","82","Primici od izdanih vrijednosnih papira","821","Trezorski zapisi (AOP 422+423)","821","Trezorski zapisi (AOP 422+423)","0"
"12013801830","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","82","Primici od izdanih vrijednosnih papira","8211","Trezorski zapisi - tuzemni","8211","Trezorski zapisi - tuzemni","0"
"12013801831","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","82","Primici od izdanih vrijednosnih papira","8212","Trezorski zapisi - inozemni","8212","Trezorski zapisi - inozemni","0"
"12013801832","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","82","Primici od izdanih vrijednosnih papira","822","Obveznice","8221","Obveznice - tuzemne","0"
"12013801833","Grad Zagreb","županija","2013","primici od financijske imovine i zaduživanja","funkcijska","8222","Obveznice - inozemne","822","Obveznice","8222","Obveznice - inozemne","0"
